VTX,IDX,Position[0],Position[1],Position[2],Position[3],Normal[0],Normal[1],Normal[2],TexCoord0[0],TexCoord0[1]
354,68,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6023151875,-0.4904953539
355,65,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5877262354,-0.4902451336
356,137,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5801759362,-0.4474743605
357,111,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6296961308,-0.4992590249
358,159,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6322574615,-0.4528661370
359,65,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5877262354,-0.4902451336
360,137,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5801759362,-0.4474743605
361,65,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5877262354,-0.4902451336
362,149,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5785891414,-0.4477394521
363,159,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6322574615,-0.4528661370
364,149,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5785891414,-0.4477394521
365,65,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5877262354,-0.4902451336
366,66,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8004162312,-0.6437274218
367,71,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8007670641,-0.6461163163
368,112,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7929020524,-0.6438528299
369,69,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7929003239,-0.6438534260
370,74,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7939494252,-0.6456921101
371,67,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8004428148,-0.6437249780
372,74,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7939494252,-0.6456921101
373,72,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8013565540,-0.6459028125
374,67,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8004428148,-0.6437249780
375,138,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6123741865,-0.4525476396
376,68,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6023151875,-0.4904953539
377,137,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.5801759362,-0.4474743605
378,139,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7443891764,-0.4181631207
379,68,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6023151875,-0.4904953539
380,138,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6123741865,-0.4525476396
381,77,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7894713879,-0.6458085179
382,74,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7939494252,-0.6456921101
383,69,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7929003239,-0.6438534260
384,73,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7411484122,-0.6910002828
385,85,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7220015526,-0.7900207639
386,70,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6704217792,-0.6944283843
387,123,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6505878568,-0.7754540443
388,82,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6118667126,-0.7021022439
389,70,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6704217792,-0.6944283843
390,85,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7220015526,-0.7900207639
391,123,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6505878568,-0.7754540443
392,70,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6704217792,-0.6944283843
393,71,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8007670641,-0.6461163163
394,83,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7916759253,-0.6456738710
395,112,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7929020524,-0.6438528299
396,75,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7761744857,-0.6860771179
397,125,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8101447225,-0.7710830569
398,73,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7411484122,-0.6910002828
399,86,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7634542584,-0.7789580822
400,85,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7220015526,-0.7900207639
401,73,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7411484122,-0.6910002828
402,125,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8101447225,-0.7710830569
403,86,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7634542584,-0.7789580822
404,73,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7411484122,-0.6910002828
405,79,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8153908849,-0.6864650249
406,124,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8101012707,-0.7710433006
407,76,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7765612006,-0.6861716509
408,110,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7795248628,-0.6443901658
409,115,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7771216631,-0.6460130811
410,78,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7844184637,-0.6461410522
411,117,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8690543175,-0.6856231689
412,120,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.8464494944,-0.7416704297
413,79,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8153908849,-0.6864650249
414,120,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.8464494944,-0.7416704297
415,124,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8101012707,-0.7710433006
416,79,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8153908849,-0.6864650249
417,109,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7795143723,-0.6443877816
418,80,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7836305499,-0.6463724971
419,116,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7772530317,-0.6461534500
420,84,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.9815413952,-0.6842308640
421,122,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.9593604207,-0.7351275086
422,81,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.9344586730,-0.6844156384
423,81,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.9344586730,-0.6844156384
424,119,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8952576518,-0.7403411865
425,117,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8690543175,-0.6856231689
426,81,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.9344586730,-0.6844156384
427,122,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.9593604207,-0.7351275086
428,119,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8952576518,-0.7403411865
429,82,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6118667126,-0.7021022439
430,123,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6505878568,-0.7754540443
431,121,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6101967096,-0.7697643042
432,86,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7634542584,-0.7789580822
433,99,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7578410506,-0.8192731738
434,85,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7220015526,-0.7900207639
435,99,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7578410506,-0.8192731738
436,100,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7013679743,-0.8173226118
437,85,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7220015526,-0.7900207639
438,85,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7220015526,-0.7900207639
439,100,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7013679743,-0.8173226118
440,123,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.6505878568,-0.7754540443
441,98,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8119806051,-0.8221572042
442,99,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7578410506,-0.8192731738
443,86,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7634542584,-0.7789580822
444,125,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8101447225,-0.7710830569
445,98,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8119806051,-0.8221572042
446,86,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7634542584,-0.7789580822
447,87,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8138401508,-0.8385846019
448,95,10886189217775065000000000.0000000000,6261799157288414600000000.0000000000,12731042327979235000000000.0000000000,1.0000000000,13551546586848808000000000.0000000000,33770290660886422000000000.0000000000,27579814686637501000000000.0000000000,0.7411150932,-0.8572788239
449,99,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7578410506,-0.8192731738
450,95,10886189217775065000000000.0000000000,6261799157288414600000000.0000000000,12731042327979235000000000.0000000000,1.0000000000,13551546586848808000000000.0000000000,33770290660886422000000000.0000000000,27579814686637501000000000.0000000000,0.7411150932,-0.8572788239
451,87,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8138401508,-0.8385846019
452,105,8536792292881838500000000.0000000000,8012242407784090600000000.0000000000,11384435775205960000000000.0000000000,1.0000000000,-17581046444780895000000000.0000000000,54025117719253717000000000.0000000000,8407274243975810000000000.0000000000,0.8014034033,-0.8601206541
453,87,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8138401508,-0.8385846019
454,99,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.7578410506,-0.8192731738
455,98,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8119806051,-0.8221572042
456,88,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8145176172,-0.8376646638
457,97,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8118599653,-0.8224242330
458,89,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.8472914696,-0.8145018220
459,104,8536792292881838500000000.0000000000,8012242407784090600000000.0000000000,11384435775205960000000000.0000000000,1.0000000000,-17581046444780895000000000.0000000000,54025117719253717000000000.0000000000,8407274243975810000000000.0000000000,0.8012202978,-0.8614844680
460,88,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.8145176172,-0.8376646638
461,89,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.8472914696,-0.8145018220
462,89,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#INF000000,-1.#INF000000,1.#INF000000,0.8472914696,-0.8145018220
